Stocking Date,Waterbody ID,Water Type,Waterbody Official Name,Waterbody Common Name,District,Latitude,Longitude,Waterbody ATS,Species Code,Species Common Name,Number,Average Length,Average Weight,Genotype,Strain,Station
2020-05-06,,,UNNAMED,OYEN (CONCRETE PLANT) POND,,51.351315,-110.488247,NW34-27-4-W4,RNTR,,250,21.76,,AF3N,Trout Lodge/Kamloops,
2021-05-03,18020,Lentic,UNNAMED,OYEN (CONCRETE PLANT) POND,OYEN,51.351315,-110.488247,NW34-27-4-W4,RNTR,RAINBOW TROUT,300,20.4,95.6,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-05-13,,,Oyen (Concrete Plant) Pond,,,,,NW34-27-4-W4,RNTR,,350,20.7,,AF3N,Trout Lodge/Kamloops,
2020-06-22,,,BEAR POND,,,50.218457,-114.430019,NW36-14-4-W5,RNTR,,750,19.7,,AF3N,Trout Lodge/Jumpers,
2021-06-17,4005,Lentic,BEAR POND,,HIGH RIVER,50.218457,-114.430019,NW36-14-4-W5,TGTR,TIGER TROUT,750,16.5,49.7,3N,Beitty/Bow River,Cold Lake
2022-06-01,,,Bear Pond,,,,,NW36-14-4-W5,TGTR,,750,16.5,,3N,Beitty/Bow River,
2021-05-07,417505,Lentic,UNNAMED,ELK POINT POND,,53.88794,-110.910635,NW36-56-7-W4,RNTR,RAINBOW TROUT,900,17.6,59.9,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-20,,,Elk Point Pond,,,,,NW36-56-7-W4,RNTR,,900,23.4,,2N,Campbell Lake,
2022-05-20,,,Elk Point Pond,,,,,NW36-56-7-W4,BKTR,,500,19.9,,3N,Beitty Resort,
2022-05-20,,,Elk Point Pond,,,,,NW36-56-7-W4,TGTR,,150,17.7,,3N,Beitty/Bow River,
2020-06-01,,,MARY GREGG LAKE,,,53.112602,-117.454064,NW4-48-24-W5,RNTR,,4000,15.1,,AF3N,Trout Lodge/Kamloops,
2021-06-10,5245,Lentic,MARY GREGG LAKE,,HINTON,53.112602,-117.454064,NW4-48-24-W5,RNTR,RAINBOW TROUT,4000,14.4,33.3,AF3N,Trout Lodge/Kamloops,Cold Lake
2022-06-07,,,Mary Gregg Lake,,,,,NW4-48-24-W5,RNTR,,4000,13.7,,AF3N,Trout Lodge/Kamloops,
2020-05-05,,,UNNAMED,MORINVILLE FISH AND GAME POND,,53.811699,-113.658398,NW4-56-25-W4,RNTR,,1425,20,,AF3N,Trout Lodge/Jumpers,
2020-05-05,,,UNNAMED,MORINVILLE FISH AND GAME POND,,53.811699,-113.658398,NW4-56-25-W4,BNTR,,100,20.45,,3N,Bow River,
2020-09-22,,,UNNAMED,MORINVILLE FISH AND GAME POND,,53.811699,-113.658398,NW4-56-25-W4,RNTR,,1007,23.5,,AF3N,Trout Lodge/Jumpers,
2021-04-28,6736,Lentic,UNNAMED,MORINVILLE FISH AND GAME POND,STONY PLAIN,53.811699,-113.658398,NW4-56-25-W4,RNTR,RAINBOW TROUT,1425,20.6,97.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-28,6736,Lentic,UNNAMED,MORINVILLE FISH AND GAME POND,STONY PLAIN,53.811699,-113.658398,NW4-56-25-W4,BNTR,BROWN TROUT,100,17,54,3N,Bow River,Cold Lake - ACA
2022-05-07,,,Morinville Fish And Game Pond,,,,,NW4-56-25-W4,RNTR,,1425,21,,AF3N,Trout Lodge/Jumpers,
2022-05-07,,,Morinville Fish And Game Pond,,,,,NW4-56-25-W4,BNTR,,100,18.8,,3N,Bow River,
2022-09-14,,,Morinville Fish And Game Pond,,,,,NW4-56-25-W4,RNTR,,1000,26.3,,AF3N,Trout Lodge/Jumpers,
2021-04-19,6859,Lentic,UNNAMED,CORNER LAKE,LETHBRIDGE,49.446821,-112.648546,NW4-6-20-W4,RNTR,RAINBOW TROUT,5000,20.6,96.9,AF3N,Trout Lodge/Jumpers,Sam Livingston
2021-05-14,6859,Lentic,UNNAMED,CORNER LAKE,LETHBRIDGE,49.446821,-112.648546,NW4-6-20-W4,RNTR,RAINBOW TROUT,75,45,820,2N,Pit Lake,Allison Creek
2022-04-18,,,Corner Lake,,,,,NW4-6-20-W4,RNTR,,5000,20.7,,AF3N,Trout Lodge/Jumpers,
2022-09-24,,,Corner Lake,,,,,NW4-6-20-W4,RNTR,,5000,17.6,,3N,Campbell Lake,
2022-05-27,,,Muskiki Lake,,,,,NW5-45-20-W5,CTTR,,5000,13.7,,3N,Job Lake,
2022-09-23,,,Muskiki Lake,,,,,NW5-45-20-W5,CTTR,,3166,19.6,,3N,Job Lake,
2020-05-06,,,UNNAMED,LACOMBE PARK POND,,53.637547,-113.653734,NW5-54-25-W4,RNTR,,500,20.08,,AF3N,Trout Lodge/Jumpers,
2020-05-06,,,UNNAMED,LACOMBE PARK POND,,53.637547,-113.653734,NW5-54-25-W4,BKTR,,600,19.61,,3N,Beitty Resort,
2021-05-11,6776,Lentic,UNNAMED,LACOMBE PARK POND,EDMONTON,53.637547,-113.653734,NW5-54-25-W4,RNTR,RAINBOW TROUT,500,20.4,93.4,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-05-11,6776,Lentic,UNNAMED,LACOMBE PARK POND,EDMONTON,53.637547,-113.653734,NW5-54-25-W4,BKTR,BROOK TROUT,600,19.5,81.5,3N,Beitty Resort,Cold Lake - ACA
2022-05-09,,,Lacombe Park Pond,,,,,NW5-54-25-W4,RNTR,,500,20,,AF2N,Trout Lodge/Jumpers,
2022-05-09,,,Lacombe Park Pond,,,,,NW5-54-25-W4,BKTR,,600,19.5,,3N,Beitty Resort,
2020-06-12,,,UNNAMED,MAYAN LAKE,,53.902144,-117.38983,NW5-57-23-W5,RNTR,,2000,16.9,,AF3N,Trout Lodge/Kamloops,
2021-06-08,19525,Lentic,UNNAMED,MAYAN LAKE,HINTON,53.902144,-117.38983,NW5-57-23-W5,RNTR,RAINBOW TROUT,2000,22.4,124.8,AF3N,Trout Lodge/Jumpers,Cold Lake
2022-05-24,,,Mayan Lake,,,,,NW5-57-23-W5,RNTR,,2000,19.7,,AF3N,Trout Lodge/Jumpers,
2020-05-08,,,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,,54.775532,-111.953265,NW5-67-13-W4,RNTR,,600,19.73,,AF2N,Trout Lodge/Jumpers,
2020-09-14,,,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,,54.775532,-111.953265,NW5-67-13-W4,RNTR,,600,23.14,,AF2N,Trout Lodge/Kamloops,
2021-05-12,19760,Lentic,LAC LA BICHE TROUT POND,ALEXANDER HAMILTON POND,LAC LA BICHE,54.775532,-111.953265,NW5-67-13-W4,RNTR,RAINBOW TROUT,600,19.1,77.4,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-19,,,Lac La Biche Trout Pond,Alexander Hamilton Pond,,,,NW5-67-13-W4,RNTR,,600,23.4,,2N,Campbell Lake,
2022-09-28,,,Lac La Biche Trout Pond,Alexander Hamilton Pond,,,,NW5-67-13-W4,RNTR,,600,27.5,,AF2N,Trout Lodge/Jumpers,
2020-06-19,,,SPARROW'S EGG LAKE,,,50.673406,-115.105897,NW6-20-8-W5,RNTR,,900,20.4,,AF3N,Trout Lodge/Jumpers,
2021-06-16,5858,Lentic,SPARROW'S EGG LAKE,,CANMORE,50.673406,-115.105897,NW6-20-8-W5,RNTR,RAINBOW TROUT,900,23.1,135.8,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-06-02,,,Sparrow's Egg Lake,,,,,NW6-20-8-W5,CTTR,,900,14.1,,3N,Job Lake,
2020-05-28,,,EMERSON LAKES,,,53.723859,-117.12285,NW6-55-21-W5,RNTR,,2250,19.52,,AF3N,Trout Lodge/Jumpers,
2021-06-03,4535,Lentic,EMERSON LAKES,,EDSON,53.723859,-117.12285,NW6-55-21-W5,RNTR,RAINBOW TROUT,2250,21.6,112.3,AF3N,Trout Lodge/Jumpers,Cold Lake
2022-05-30,,,Emerson Lakes,,,,,NW6-55-21-W5,RNTR,,2250,19.1,,AF3N,Trout Lodge/Jumpers,
2021-05-25,4027,Lentic,LAC BELLEVUE,,ST. PAUL,53.810455,-111.336866,NW6-56-9-W4,WALL,WALLEYE,55320,0.4,,2N,Lac Ste. Anne,Cold Lake
2022-05-27,,,Lac Bellevue,,,,,NW6-56-9-W4,WALL,,46100,0.4,,2N,Lac Ste. Anne,
2020-06-04,,,PIERRE GREYS LAKES,MIDDLE PIERRE GREYS LAKE,,53.90135,-118.588692,NW6-57-4-W6,RNTR,,15000,15.45,,AF3N,Trout Lodge/Kamloops,
2021-06-04,6533,Lentic,PIERRE GREYS LAKES,MIDDLE PIERRE GREYS LAKE,GRANDE CACHE,53.90135,-118.588692,NW6-57-4-W6,RNTR,RAINBOW TROUT,15000,15.4,40.6,AF3N,Trout Lodge/Jumpers,Cold Lake
2022-06-07,,,Pierre Greys Lakes,Middle Pierre Greys Lake,,,,NW6-57-4-W6,RNTR,,15000,13.9,,AF3N,Trout Lodge/Kamloops,
2020-05-28,,,DUNN LAKE,,,53.654925,-117.685762,NW7-54-25-W5,BKTR,,2500,20.9,,3N,Beitty Resort,
2021-06-03,4488,Lentic,DUNN LAKE,,HINTON,53.654925,-117.685762,NW7-54-25-W5,BKTR,BROOK TROUT,3000,20.4,94,3N,Beitty Resort,Cold Lake
2022-06-06,,,Dunn Lake,,,,,NW7-54-25-W5,BKTR,,3000,19.8,,3N,Beitty Resort,
2020-05-01,,,BONNYVILLE TOWN POND,SLAWUTA LAKE,,54.265723,-110.745372,NW7-61-5-W4,RNTR,,500,20,,AF3N,Trout Lodge/Jumpers,
2021-04-27,6890,Lentic,BONNYVILLE TOWN POND,SLAWUTA LAKE,BONNYVILLE,54.265723,-110.745372,NW7-61-5-W4,RNTR,RAINBOW TROUT,500,20.6,97.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2022-05-16,,,Bonnyville Town Pond,Slawuta Lake,,,,NW7-61-5-W4,RNTR,,500,21.9,,AF2N,Trout Lodge/Jumpers,
2020-05-22,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,RNTR,,4800,17.65,,2N,Campbell Lake,
2020-05-22,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,BNTR,,1000,21.94,,3N,Bow River,
2020-06-01,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,RNTR,,4800,17.65,,2N,Campbell Lake,
2020-06-01,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,BNTR,,1000,21.72,,3N,Bow River,
2020-09-15,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,RNTR,,1380,20.63,,AF2N,Trout Lodge/Kamloops,
2020-09-15,,,CHAIN LAKES,LOWER CHAIN LAKE,,54.964036,-113.511311,NW7-69-23-W4,RNTR,,1620,22.21,,AF2N,Trout Lodge/Kamloops,
2021-05-31,6528,Lentic,CHAIN LAKES,LOWER CHAIN LAKE,ATHABASCA,54.964036,-113.511311,NW7-69-23-W4,RNTR,RAINBOW TROUT,8000,22,117.5,2N,Campbell Lake,Cold Lake
2021-05-31,6528,Lentic,CHAIN LAKES,LOWER CHAIN LAKE,ATHABASCA,54.964036,-113.511311,NW7-69-23-W4,BNTR,BROWN TROUT,1000,18.6,71.2,3N,Bow River,Cold Lake
2022-05-13,,,Chain Lakes,Lower Chain Lake,,,,NW7-69-23-W4,RNTR,,8000,23,,2N,Campbell Lake,
2022-05-13,,,Chain Lakes,Lower Chain Lake,,,,NW7-69-23-W4,BNTR,,1000,17.6,,3N,Bow River,
2022-09-19,,,Chain Lakes,Lower Chain Lake,,,,NW7-69-23-W4,RNTR,,3000,24.9,,2N,Campbell Lake,
2022-09-19,,,Chain Lakes,Lower Chain Lake,,,,NW7-69-23-W4,TGTR,,3000,9.3,,3N,Beitty/Bow River,
2020-10-07,,,LILY LAKE,,,55.483333,-114.766667,NW7-75-5-W5,TGTR,,325,22.8,,3N,Beitty/Bow River,
2020-10-07,,,LILY LAKE,,,55.483333,-114.766667,NW7-75-5-W5,BKTR,,3660,14.57,,3N,Beitty Resort,
2022-10-04,,,Lily Lake,,,,,NW7-75-5-W5,BKTR,,3660,14.3,,3N,Beitty Resort,
2022-10-04,,,Lily Lake,,,,,NW7-75-5-W5,TGTR,,325,22.7,,3N,Beitty/Bow River,
2020-05-20,,,UNNAMED,WEBERVILLE POND,,56.360995,-117.311159,NW7-85-21-W5,RNTR,,1000,19.8,,AF2N,Trout Lodge/Jumpers,
2021-05-17,6609,Lentic,UNNAMED,WEBERVILLE POND,PEACE RIVER,56.360995,-117.311159,NW7-85-21-W5,RNTR,RAINBOW TROUT,1000,19.1,77.4,AF2N,Trout Lodge/Jumpers,Cold Lake
2022-05-17,,,Weberville Pond,,,,,NW7-85-21-W5,RNTR,,1000,21.9,,AF2N,Trout Lodge/Jumpers,
2020-05-26,,,SULPHUR LAKE,,,56.706382,-118.318549,NW7-89-2-W6,RNTR,,5900,15.82,,AF3N,Trout Lodge/Kamloops,
2020-05-26,,,SULPHUR LAKE,,,56.706382,-118.318549,NW7-89-2-W6,RNTR,,1600,17.6,,AF3N,Trout Lodge/Kamloops,
2021-05-25,5929,Lentic,SULPHUR LAKE,,FAIRVIEW,56.706382,-118.318549,NW7-89-2-W6,BKTR,BROOK TROUT,1000,20.4,94.4,3N,Beitty Resort,Cold Lake
2021-05-26,5929,Lentic,SULPHUR LAKE,,FAIRVIEW,56.706382,-118.318549,NW7-89-2-W6,BKTR,BROOK TROUT,3500,18.5,69.5,3N,Beitty Resort,Cold Lake
2022-06-01,,,Sulphur Lake,,,,,NW7-89-2-W6,RNTR,,7500,13.4,,AF3N,Trout Lodge/Kamloops,
2020-04-26,,,UNNAMED,ENCHANT POND,,50.161135,-112.432267,NW8-14-18-W4,RNTR,,1000,22.3,,AF3N,Trout Lodge/Kamloops,
2020-06-19,,,UNNAMED,ENCHANT POND,,50.161135,-112.432267,NW8-14-18-W4,RNTR,,1000,20.35,,AF3N,Trout Lodge/Kamloops,
2021-04-14,6823,Lentic,UNNAMED,ENCHANT POND,LETHBRIDGE,50.161135,-112.432267,NW8-14-18-W4,RNTR,RAINBOW TROUT,1000,21.4,97.3,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2021-06-16,6823,Lentic,UNNAMED,ENCHANT POND,LETHBRIDGE,50.161135,-112.432267,NW8-14-18-W4,RNTR,RAINBOW TROUT,1475,20.3,88.6,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-04-21,,,Enchant Pond,,,,,NW8-14-18-W4,RNTR,,1475,20.7,,AF3N,Trout Lodge/Silver's,
2022-06-08,,,Enchant Pond,,,,,NW8-14-18-W4,RNTR,,1000,20.3,,AF3N,Trout Lodge/Kamloops,
2020-05-22,,,LAMBERT POND,,,53.566383,-116.481493,NW8-53-17-W5,RNTR,,2000,20,,AF3N,Trout Lodge/Jumpers,
2021-05-12,3479,Lentic,LAMBERT POND,,EDSON,53.566383,-116.481493,NW8-53-17-W5,RNTR,RAINBOW TROUT,2000,20.4,93.4,AF3N,Trout Lodge/Jumpers,Cold Lake
2022-05-20,,,Lambert Pond,,,,,NW8-53-17-W5,RNTR,,2000,18.7,,AF3N,Trout Lodge/Jumpers,
2020-06-01,,,CHRYSTINA LAKE,,,54.786102,-115.194645,NW8-67-8-W5,BKTR,,1800,22.33,,3N,Beitty Resort,
2021-05-25,6860,Lentic,CHRYSTINA LAKE,,SLAVE LAKE,54.786102,-115.194645,NW8-67-8-W5,BKTR,BROOK TROUT,2100,20.4,94.1,3N,Beitty Resort,Cold Lake
2022-05-25,,,Chrystina Lake,,,,,NW8-67-8-W5,BKTR,,2100,19.1,,3N,Beitty Resort,
2020-05-19,,,EAST DOLLAR LAKE,,,55.314926,-117.204628,NW8-73-21-W5,RNTR,,3000,19.7,,AF2N,Trout Lodge/Jumpers,
2020-05-19,,,EAST DOLLAR LAKE,,,55.314926,-117.204628,NW8-73-21-W5,BNTR,,500,19.2,,3N,Bow River,
2020-09-17,,,EAST DOLLAR LAKE,,,55.314926,-117.204628,NW8-73-21-W5,TGTR,,300,22.03,,3N,Beitty/Bow River,
2020-09-17,,,EAST DOLLAR LAKE,,,55.314926,-117.204628,NW8-73-21-W5,TGTR,,500,9.74,,3N,Beitty/Bow River,
2021-05-17,4460,Lentic,EAST DOLLAR LAKE,,VALLEYVIEW,55.314926,-117.204628,NW8-73-21-W5,RNTR,RAINBOW TROUT,3000,18.9,75.3,AF2N,Trout Lodge/Jumpers,Cold Lake
2021-05-17,4460,Lentic,EAST DOLLAR LAKE,,VALLEYVIEW,55.314926,-117.204628,NW8-73-21-W5,BNTR,BROWN TROUT,500,19.1,76.9,3N,Bow River,Cold Lake
2022-05-16,,,East Dollar Lake,,,,,NW8-73-21-W5,RNTR,,3000,21.2,,AF2N,Trout Lodge/Jumpers,
2022-05-16,,,East Dollar Lake,,,,,NW8-73-21-W5,BNTR,,500,17.9,,3N,Bow River,
2022-05-16,,,East Dollar Lake,,,,,NW8-73-21-W5,TGTR,,300,17.7,,3N,Beitty/Bow River,
2021-05-28,4265,Lentic,CHIN LAKE,CHIN RESERVOIR,LETHBRIDGE,49.636404,-112.252288,NW9-8-17-W4,WALL,WALLEYE,381120,0.4,,2N,Lac Ste. Anne,Cold Lake
2022-05-31,,,Chin Lake,Chin Reservoir,,,,NW9-8-17-W4,WALL,,354153,0.4,,2N,Lac Ste. Anne,
2020-04-30,,,NIEMELA RESERVOIR,RAY'S POND,,52.322935,-114.292729,SE1-39-3-W5,RNTR,,1500,21.85,,AF3N,Trout Lodge/Kamloops,
2020-06-18,,,NIEMELA RESERVOIR,RAY'S POND,,52.322935,-114.292729,SE1-39-3-W5,RNTR,,1500,20.3,,AF3N,Trout Lodge/Kamloops,
2021-04-21,6735,Lentic,NIEMELA RESERVOIR,RAY'S POND,RED DEER,52.322935,-114.292729,SE1-39-3-W5,RNTR,RAINBOW TROUT,1250,20.8,102.7,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2021-05-12,6735,Lentic,NIEMELA RESERVOIR,RAY'S POND,RED DEER,52.322935,-114.292729,SE1-39-3-W5,TGTR,TIGER TROUT,250,16.3,47.8,3N,Beitty/Bow River,Cold Lake - ACA
2022-05-20,,,Niemela Reservoir,Ray's Pond,,,,SE1-39-3-W5,TGTR,,250,17.7,,3N,Beitty/Bow River,
2020-10-06,,,SOUTH SUNDANCE LAKE,,,53.722144,-116.979844,SE1-55-21-W5,BKTR,,4500,14.57,,3N,Beitty Resort,
2022-10-05,,,South Sundance Lake,,,,,SE1-55-21-W5,BKTR,,4500,11.5,,3N,Beitty Resort,
2020-05-08,,,DOLBERG LAKE,,,54.157685,-115.053191,SE1-60-8-W5,RNTR,,4000,18,,2N,Campbell Lake,
2020-05-08,,,DOLBERG LAKE,,,54.157685,-115.053191,SE1-60-8-W5,BNTR,,2000,20.22,,3N,Bow River,
2020-09-17,,,DOLBERG LAKE,,,54.157685,-115.053191,SE1-60-8-W5,TGTR,,2000,20.39,,3N,Beitty/Bow River,
2021-06-01,4458,Lentic,DOLBERG LAKE,,BARRHEAD,54.157685,-115.053191,SE1-60-8-W5,RNTR,RAINBOW TROUT,8000,20.9,100.6,2N,Campbell Lake,Cold Lake
2022-05-27,,,Dolberg Lake,,,,,SE1-60-8-W5,RNTR,,8000,20,,2N,Campbell Lake,
2022-05-27,,,Dolberg Lake,,,,,SE1-60-8-W5,BNTR,,2000,17.7,,3N,Bow River,
2022-05-27,,,Dolberg Lake,,,,,SE1-60-8-W5,TGTR,,2000,16.7,,3N,Beitty/Bow River,
2021-05-25,4161,Lentic,BURNSTICK LAKE,,SUNDRE,51.986695,-114.884038,SE11-35-7-W5,WALL,WALLEYE,34680,0.4,,2N,Lac Ste. Anne,Cold Lake
2022-05-29,,,Burnstick Lake,,,,,SE11-35-7-W5,WALL,,28900,0.4,,2N,Lac Ste. Anne,
2020-05-20,,,UNNAMED,BATHING LAKE,,49.278825,-114.024744,SE11-4-1-W5,RNTR,,775,20.5,,AF3N,Trout Lodge/Jumpers,
2021-05-01,6892,Lentic,UNNAMED,BATHING LAKE,PINCHER CREEK,49.278825,-114.024744,SE11-4-1-W5,RNTR,RAINBOW TROUT,775,21.2,105.3,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-05-11,,,Bathing Lake,,,,,SE11-4-1-W5,CTTR,,775,16.7,,3N,Job Lake,
2020-05-30,,,MEDLEY RIVER,,,54.604201,-110.186494,SE11-65-2-W4,RNTR,,1500,19.35,,AF3N,Trout Lodge/Jumpers,
2022-06-13,,,Medley River,,,,,SE11-65-2-W4,RNTR,,500,21.1,,AF3N,Trout Lodge/Jumpers,
2022-08-03,,,Medley River,,,,,SE11-65-2-W4,RNTR,,500,23.5,,AF3N,Trout Lodge/Jumpers,
2022-09-14,,,Medley River,,,,,SE11-65-2-W4,RNTR,,200,24.8,,AF3N,Trout Lodge/Jumpers,
2020-06-04,,,PIERRE GREYS LAKES,LOWER PIERRE GREYS LAKE,,53.910427,-118.60656,SE12-57-5-W6,RNTR,,7000,16.57,,AF3N,Trout Lodge/Kamloops,
2021-05-31,6534,Lentic,PIERRE GREYS LAKES,LOWER PIERRE GREYS LAKE,GRANDE CACHE,53.910427,-118.60656,SE12-57-5-W6,RNTR,RAINBOW TROUT,7000,14.4,33.1,AF3N,Trout Lodge/Kamloops,Cold Lake
2022-05-30,,,Pierre Greys Lakes,Lower Pierre Greys Lake,,,,SE12-57-5-W6,RNTR,,7000,13.4,,AF3N,Trout Lodge/Kamloops,
2020-05-13,,,UNNAMED,HILLER'S RESERVOIR,,51.739122,-113.978521,SE13-32-29-W4,RNTR,,7574,17.1,,2N,Campbell Lake,
2021-04-16,6796,Lentic,UNNAMED,HILLER'S RESERVOIR,OLDS,51.739122,-113.978521,SE13-32-29-W4,RNTR,RAINBOW TROUT,7500,20.5,95.3,2N,Campbell Lake,Sam Livingston
2022-04-29,,,Hiller's Reservoir,,,,,SE13-32-29-W4,RNTR,,7500,20.9,,2N,Campbell Lake,
2020-05-09,,,UNNAMED,INNISFREE TROUT POND,,53.39796,-111.629354,SE13-51-12-W4,BKTR,,600,19.66,,3N,Beitty Resort,
2020-05-09,,,UNNAMED,INNISFREE TROUT POND,,53.39796,-111.629354,SE13-51-12-W4,RNTR,,500,19.79,,AF3N,Trout Lodge/Jumpers,
2021-04-28,6784,Lentic,UNNAMED,INNISFREE TROUT POND,VEGREVILLE,53.39796,-111.629354,SE13-51-12-W4,RNTR,RAINBOW TROUT,400,20.6,97.3,AF3N,Trout Lodge/Jumpers,Cold Lake - ACA
2021-04-28,6784,Lentic,UNNAMED,INNISFREE TROUT POND,VEGREVILLE,53.39796,-111.629354,SE13-51-12-W4,BKTR,BROOK TROUT,600,19.7,84.6,3N,Beitty Resort,Cold Lake - ACA
2022-05-03,,,Innisfree Trout Pond,,,,,SE13-51-12-W4,RNTR,,400,21.9,,AF2N,Trout Lodge/Jumpers,
2022-05-03,,,Innisfree Trout Pond,,,,,SE13-51-12-W4,BKTR,,600,20.2,,3N,Beitty Resort,
2020-05-08,,,UNNAMED,NUGGENT POND,,52.791495,-114.317013,SE14-44-3-W5,RNTR,,350,21.76,,AF3N,Trout Lodge/Kamloops,
2020-06-25,,,UNNAMED,NUGGENT POND,,52.791495,-114.317013,SE14-44-3-W5,RNTR,,350,20.17,,AF3N,Trout Lodge/Kamloops,
2021-05-06,6724,Lentic,UNNAMED,NUGGENT POND,PONOKA,52.791495,-114.317013,SE14-44-3-W5,RNTR,RAINBOW TROUT,400,21.1,97.51,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2022-05-11,,,Nuggent Pond,,,,,SE14-44-3-W5,RNTR,,350,20.7,,AF3N,Trout Lodge/Kamloops,
2022-06-15,,,Nuggent Pond,,,,,SE14-44-3-W5,RNTR,,350,20.6,,AF3N,Trout Lodge/Kamloops,
2020-05-20,,,UNNAMED,BURMIS LAKE,,49.553784,-114.299609,SE14-7-3-W5,RNTR,,1000,20.5,,AF3N,Trout Lodge/Jumpers,
2021-04-28,6879,Lentic,UNNAMED,BURMIS LAKE,PINCHER CREEK,49.553784,-114.299609,SE14-7-3-W5,RNTR,RAINBOW TROUT,1000,21,103,AF3N,Trout Lodge/Jumpers,Sam Livingston
2022-04-28,,,Burmis Lake,,,,,SE14-7-3-W5,CTTR,,1000,15.1,,3N,Job Lake,
2020-05-13,,,UNNAMED,BELLIS BEACH LAKE,,54.100613,-112.15247,SE15-59-15-W4,RNTR,,4000,18.39,,AF2N,Trout Lodge/Jumpers,
2020-05-13,,,UNNAMED,BELLIS BEACH LAKE,,54.100613,-112.15247,SE15-59-15-W4,RNTR,,6000,19.5,,AF2N,Trout Lodge/Jumpers,
2020-05-13,,,UNNAMED,BELLIS BEACH LAKE,,54.100613,-112.15247,SE15-59-15-W4,RNTR,,4000,19,,AF2N,Trout Lodge/Jumpers,
2021-05-07,6894,Lentic,UNNAMED,BELLIS BEACH LAKE,SMOKY LAKE,54.100613,-112.15247,SE15-59-15-W4,RNTR,RAINBOW TROUT,8000,17.6,60,AF2N,Trout Lodge/Jumpers,Cold Lake
2021-05-07,6894,Lentic,UNNAMED,BELLIS BEACH LAKE,SMOKY LAKE,54.100613,-112.15247,SE15-59-15-W4,RNTR,RAINBOW TROUT,6000,16.7,52,AF2N,Trout Lodge/Kamloops,Cold Lake
2022-05-27,,,Bellis Beach Lake,,,,,SE15-59-15-W4,RNTR,,14000,19.7,,2N,Campbell Lake,
2020-04-29,,,UNNAMED,MIDWAY RESERVOIR,,51.565685,-113.735238,SE16-30-27-W4,RNTR,,1116,22.9,,AF3N,Trout Lodge/Kamloops,
2020-06-18,,,UNNAMED,MIDWAY RESERVOIR,,51.565685,-113.735238,SE16-30-27-W4,RNTR,,1000,20.3,,AF3N,Trout Lodge/Kamloops,
2021-04-16,6741,Lentic,UNNAMED,MIDWAY RESERVOIR,OLDS,51.565685,-113.735238,SE16-30-27-W4,RNTR,RAINBOW TROUT,1215,21.1,93.11,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2021-06-08,6741,Lentic,UNNAMED,MIDWAY RESERVOIR,OLDS,51.565685,-113.735238,SE16-30-27-W4,RNTR,RAINBOW TROUT,1000,21.3,99.4,AF3N,Trout Lodge/Kamloops,Smoky Trout Farm
2020-05-20,,,UNNAMED,COTTONWOOD LAKE,,49.5588,-113.8722,SE16-7-29-W4,RNTR,,750,20.5,,AF3N,Trout Lodge/Jumpers,
2020-05-14,,,PHYLLIS LAKE,,,52.1,-114.966667,SE17-36-7-W5,RNTR,,6,35,,2N,Beitty Resort,
2020-05-14,,,PHYLLIS LAKE,,,52.1,-114.966667,SE17-36-7-W5,RNTR,,25,55,,2N,Campbell Lake,
2020-05-25,,,PHYLLIS LAKE,,,52.1,-114.966667,SE17-36-7-W5,RNTR,,5370,18.6,,AF3N,Trout Lodge/Jumpers,
2020-05-25,,,PHYLLIS LAKE,,,52.1,-114.966667,SE17-36-7-W5,RNTR,,4630,20.8,,AF3N,Trout Lodge/Jumpers,
2020-09-01,,,PHYLLIS LAKE,,,52.1,-114.966667,SE17-36-7-W5,RNTR,,100,40,,2N,Campbell Lake,
2021-05-06,5569,Lentic,PHYLLIS LAKE,,ROCKY MOUNTAIN HOUSE,52.1,-114.966667,SE17-36-7-W5,RNTR,RAINBOW TROUT,100,50,2600,2N,Beitty Resort,Raven
